82,0,0,sales_orders,"2024-02-02 05:15:13",view,"{""general"":""2"",""additional"":{""Magento\\Sales\\Model\\Order\\Interceptor"":{""2"":{""increment_id"":""000000002""}},""ip_v6"":""::1""}}",success,admin,1,sales_order_view,,0.0.0.0
83,0,0,admin_login,"2024-02-02 06:51:16",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_product_index,,0.0.0.0
84,0,0,admin_login,"2024-02-02 07:59:44",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
85,0,0,admin_login,"2024-02-02 09:40:23",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
86,0,0,admin_login,"2024-02-02 10:49:50",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
87,0,0,admin_login,"2024-02-02 13:29:35",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
88,0,0,admin_login,"2024-02-05 06:00:55",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
89,0,0,admin_login,"2024-02-05 08:40:36",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
90,0,0,admin_login,"2024-02-06 09:51:51",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
91,0,0,admin_login,"2024-02-06 10:45:37",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_order_index,,0.0.0.0
92,0,0,admin_login,"2024-02-06 11:54:26",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_order_index,,0.0.0.0
93,0,0,admin_login,"2024-02-06 12:51:41",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_attribute_index,,0.0.0.0
94,0,0,admin_login,"2024-02-07 07:30:33",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
95,0,0,admin_login,"2024-02-07 10:50:34",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
96,0,0,admin_login,"2024-02-07 11:41:05",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
97,2130706433,0,admin_login,"2024-02-07 12:05:36",login,"{""general"":null}",failure,admin,1,adminhtml_index_index,,127.0.0.1
98,2130706433,0,admin_login,"2024-02-07 12:05:39",login,"{""general"":null}",failure,admin,1,adminhtml_index_index,,127.0.0.1
99,2130706433,0,admin_login,"2024-02-07 12:05:45",login,"{""general"":null}",success,admin,1,adminhtml_index_index,,127.0.0.1
100,0,0,admin_login,"2024-02-07 12:10:20",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_auth_login,,0.0.0.0
101,2130706433,0,admin_login,"2024-02-07 12:13:14",login,"{""general"":null}",failure,admin,1,adminhtml_noroute_index,,127.0.0.1
102,2130706433,0,admin_login,"2024-02-07 12:13:20",login,"{""general"":null}",success,admin,1,adminhtml_noroute_index,,127.0.0.1
103,0,0,admin_login,"2024-02-07 12:54:46",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
104,0,0,admin_login,"2024-02-08 05:32:46",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,miravia_dashboard_index,,0.0.0.0
105,0,0,admin_login,"2024-02-08 06:11:03",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,miravia_dashboard_index,,0.0.0.0
106,0,0,admin_login,"2024-02-08 10:38:55",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,miravia_order_index,,0.0.0.0
107,0,0,admin_login,"2024-02-08 11:45:05",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
108,0,0,admin_login,"2024-02-08 12:44:05",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,miravia_dashboard_index,,0.0.0.0
109,0,0,admin_login,"2024-02-12 05:20:25",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,aliexpress_dashboard_index,,0.0.0.0
110,0,0,admin_login,"2024-02-12 07:26:59",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
111,2130706433,0,admin_login,"2024-02-12 07:40:47",login,"{""general"":null}",failure,admin,1,adminhtml_index_index,,127.0.0.1
112,2130706433,0,admin_login,"2024-02-12 07:40:50",login,"{""general"":null}",failure,admin,1,adminhtml_index_index,,127.0.0.1
113,2130706433,0,admin_login,"2024-02-12 07:40:55",login,"{""general"":null}",success,admin,1,adminhtml_index_index,,127.0.0.1
114,2130706433,0,admin_login,"2024-02-12 08:52:22",login,"{""general"":null}",success,admin,1,miravia_dashboard_index,,127.0.0.1
115,0,0,admin_login,"2024-02-13 05:31:46",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
